poi_id,poi_name,poi_type,address,lat,lng,description,vs_title,vs_addr,vs_tel,vs_lat,vs_lng,vs_content_id,vs_content_type,vs_firstimage,step2_status,step2_match_type,vs_admission_fee,vs_use_time,vs_holiday,vs_homepage,vs_foreign_languages,step2_detail_status,vs_matched,vs_admission_fee_text,vs_admission_fee_value,vs_admission_fee_free,vs_phone
POI_b76937e8df,Tapgol Park (탑골공원),park,,,,,탑골공원 팔각정,서울특별시 종로구 종로 99 (종로2가),,37.5705539611,126.9886227626,1605933.0,12.0,http://tong.visitkorea.or.kr/cms/resource/19/3414019_image2_1.jpg,success,exact_kor,,"- 3월~10월 09:00~18:00<br>
- 11월~2월 09:00~17:00",연중무휴,https://www.heritage.go.kr,,success,True,,,,02-731-0534
POI_eb038001fd,Seungdong Church (승동교회),history,,,,,승동교회,서울특별시 종로구 인사동길 7-1 (인사동),,37.5712538383,126.9863146199,605445.0,12.0,http://tong.visitkorea.or.kr/cms/resource/62/3518362_image2_1.jpg,success,exact_kor,,"상시 개방<br>
※ 예배 시간은 홈페이지 참조",연중무휴,http://www.seungdong.or.kr,['en'],success,True,,,,02-732-2340
POI_28bf120a4c,Tong-in Store (통인가게),shopping,,,,,,,,37.5735028,126.985908,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:30 ~ 오후 6:30 | 수요일: 오전 10:30 ~ 오후 6:30 | 목요일: 오전 10:30 ~ 오후 6:30 | 금요일: 오전 10:30 ~ 오후 6:30 | 토요일: 오전 10:30 ~ 오후 6:30 | 일요일: 오후 12:00~5:00,,http://www.tongingallery.com/,,,False,,,,02-735-9094
POI_9abf6f7115,Myungsindang pilbang (명신당필방),shopping,,,,,,,,37.5735959,126.9856328,,,,not_found,,,월요일: 오전 10:00 ~ 오후 7:00 | 화요일: 오전 10:00 ~ 오후 7:00 | 수요일: 오전 10:00 ~ 오후 7:00 | 목요일: 오전 10:00 ~ 오후 7:00 | 금요일: 오전 10:00 ~ 오후 7:00 | 토요일: 오전 10:00 ~ 오후 7:00 | 일요일: 오전 10:00 ~ 오후 7:00,,,,,False,,,,02-736-2466
POI_5962f797e7,The Central Temple of Cheondogyo (천도교중앙대교당),history,,,,,,,,37.5752107,126.9859788,,,,not_found,short_kor,,월요일: 오전 9:00 ~ 오후 6:00 | 화요일: 오전 9:00 ~ 오후 6:00 | 수요일: 오전 9:00 ~ 오후 6:00 | 목요일: 오전 9:00 ~ 오후 6:00 | 금요일: 오전 9:00 ~ 오후 6:00 | 토요일: 오전 9:00 ~ 오후 6:00 | 일요일: 오전 9:00 ~ 오전 4:00,,http://chondogyo.or.kr/,,,False,,,,02-6488-6833
POI_4277d13dc3,Kyungin Museum of Fine Art (경인미술관),museum,,,,,,,,37.5745581,126.9856232,,,,not_found,,,월요일: 오전 10:00 ~ 오후 6:00 | 화요일: 오전 10:00 ~ 오후 6:00 | 수요일: 오전 10:00 ~ 오후 6:00 | 목요일: 오전 10:00 ~ 오후 6:00 | 금요일: 오전 10:00 ~ 오후 6:00 | 토요일: 오전 10:00 ~ 오후 6:00 | 일요일: 오전 10:00 ~ 오후 6:00,,https://english.visitseoul.net/area/Kyung-In-Museum-of-Fine-Art/ENP002011,['en'],,False,,,,02-733-4448
POI_1fdd6b19eb,Napcheong Bronzeware (납청놋전),shopping,,,,,,,,37.574148,126.9853715,,,,not_found,,,월요일: 오전 10:30 ~ 오후 6:30 | 화요일: 오전 10:30 ~ 오후 6:30 | 수요일: 오전 10:30 ~ 오후 6:30 | 목요일: 오전 10:30 ~ 오후 6:30 | 금요일: 오전 10:30 ~ 오후 6:30 | 토요일: 오전 10:30 ~ 오후 6:30 | 일요일: 오전 10:30 ~ 오후 6:30,,http://www.napcheong.com/,,,False,,,,02-736-5492
POI_fca1a8ab1d,Ssamzie-gil (쌈지길),street,,,,,쌈지길,서울특별시 종로구 인사동길 44 (관훈동),,37.5743062352,126.9848674428,128553.0,12.0,http://tong.visitkorea.or.kr/cms/resource/72/3348672_image2_1.JPG,success,exact_kor,,10:30~20:30,연중무휴,https://www.instagram.com/ssamzigil_official,,success,True,,,,02-736-0088
POI_062ccd1034,Jogyesa(Temple) (조계사),history,,,,,,,,37.5738369,126.982202,,,,not_found,short_kor,,월요일: 오전 4:00 ~ 오후 11:00 | 화요일: 오전 4:00 ~ 오후 11:00 | 수요일: 오전 4:00 ~ 오후 11:00 | 목요일: 오전 4:00 ~ 오후 11:00 | 금요일: 오전 4:00 ~ 오후 11:00 | 토요일: 오전 4:00 ~ 오후 11:00 | 일요일: 오전 4:00 ~ 오후 11:00,,http://www.jogyesa.kr/,,,False,,,,02-768-8600
POI_56e9bdd18a,Bosingak (보신각),history,,,,,보신각터,서울특별시 종로구 종로 54,,37.5698150675,126.9835760212,126516.0,12.0,http://tong.visitkorea.or.kr/cms/resource/23/3568323_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://www.heritage.go.kr/,['en'],success,True,,,,
POI_53484ea429,Seoul Hall of Urbanism & Architecture (서울도시건축전시관),museum,,,,,,,,37.5668661,126.9766639,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 6:00 | 수요일: 오전 10:00 ~ 오후 6:00 | 목요일: 오전 10:00 ~ 오후 6:00 | 금요일: 오전 10:00 ~ 오후 6:00 | 토요일: 오전 10:00 ~ 오후 6:00 | 일요일: 오전 10:00 ~ 오후 6:00,,https://sca.seoul.go.kr/seoulhour/site/urbanArch/home,,,False,,,,02-736-8050
POI_518e179e82,Yangijae (양이재),history,,,,,,,,37.5465196,126.910888,,,,not_found,,,월요일: 오전 10:00 ~ 오후 3:30 | 화요일: 오전 10:00 ~ 오후 3:30 | 수요일: 오전 10:00 ~ 오후 3:30 | 목요일: 오전 10:00 ~ 오후 3:30 | 금요일: 오전 10:00 ~ 오후 3:30 | 토요일: 오전 10:00 ~ 오후 3:30 | 일요일: 휴무일,,http://yanghwajin.net/,['en'],,False,,,,02-332-9174
POI_997dd3186f,The Path of King Gojong (고종의 길),tourist_spot,,,,,,,,37.567727,126.9723008,,,,not_found,,,,,,,,False,,,,
POI_b53abb152e,Ewha School (이화학당),history,,,,,,,,37.5678116,126.9516502,,,,not_found,short_kor,,,,,,,False,,,,
POI_8b63761da2,Chungdong First Methodist Church (정동제일교회),history,,,,,,,,37.5654378,126.972357,,,,not_found,short_kor,,,,http://chungdong.org/,,,False,,,,02-753-0001
POI_be87c807b1,Appenzeller Noble Memorial Museum (배재학당역사박물관),museum,,,,,배재학당역사박물관,서울특별시 중구 서소문로11길 19 (정동),,37.5638516791,126.9728160596,1198901.0,14.0,http://tong.visitkorea.or.kr/cms/resource/19/3533219_image2_1.jpg,success,exact_kor,무료,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 5:00 | 수요일: 오전 10:00 ~ 오후 5:00 | 목요일: 오전 10:00 ~ 오후 5:00 | 금요일: 오전 10:00 ~ 오후 5:00 | 토요일: 오전 10:00 ~ 오후 5:00 | 일요일: 휴무일,,http://appenzeller.pcu.ac.kr,['en'],success,True,무료,0.0,True,02-319-5578
POI_07bbb6a9fd,National Museum of Korea (국립중앙박물관),museum,,,,,국립중앙박물관 전통염료식물원,서울특별시 용산구 서빙고로 137 (용산동6가),,37.5211706397,126.9791278024,1604580.0,12.0,http://tong.visitkorea.or.kr/cms/resource/52/3505552_image2_1.jpg,success,exact_kor,,07:00~22:00<br>※ 자세한 사항은 전화문의 요망,1월 1일 / 설·추석 연휴<br>※ 자세한 사항은 전화문의 요망,http://www.museum.go.kr,['en'],success,True,,,,02-2077-9000
POI_c031e8f0a0,HYBE Headquarters (하이브 사옥),kpop_landmark,,,,,,,,37.5244204,126.9640498,,,,not_found,short_kor,,월요일: 오전 9:00 ~ 오후 6:00 | 화요일: 오전 9:00 ~ 오후 6:00 | 수요일: 오전 9:00 ~ 오후 6:00 | 목요일: 오전 9:00 ~ 오후 6:00 | 금요일: 오전 9:00 ~ 오후 6:00 | 토요일: 휴무일 | 일요일: 휴무일,,https://hybecorp.com/,,,False,,,,02-3444-0105
POI_df81eb4372,Nodeulseom Island (노들섬),tourist_spot,,,,,노들섬,서울특별시 용산구 양녕로 445 (이촌동),,37.5177178854,126.9580520415,2638475.0,12.0,,success,exact_kor,,"[하절기(3월~10월)]<br>
- 화요일~금요일 10:00~21:00<br>
- 주말 및 공휴일 10:00~22:00<br>
[동절기(11월~2월)]<br>
- 화요일~일요일 10:00~20:00<br>
[야외공간] 상시 개방<br>
※ 개별시설마다 운영시간이 상이함",매주 월요일 / 1월 1일 / 설·추석,https://nodeul.org/,,success,True,,,,
POI_798a99bd2c,Bus (버스),tourist_spot,,,,,산리오 러버스 클럽,서울특별시 마포구 와우산로19길 18 (서교동),,37.5513716661,126.9221376978,2946240.0,38.0,http://tong.visitkorea.or.kr/cms/resource/62/2947662_image2_1.jpg,success,exact_kor,,,,http://www.instagram.com/sanrio_lovers_club,,success,True,,,,02-332-6110
POI_1a5bb84f24,Yeouido Hangang Park (여의도한강공원),park,,,,,여의도한강공원,서울특별시 영등포구 여의동로 330 (여의도동),,37.5263997727,126.9336095794,1059479.0,12.0,http://tong.visitkorea.or.kr/cms/resource/89/3544389_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://hangang.seoul.go.kr,,success,True,,,,02-3780-0561
POI_eb4ac013d4,HIKR Ground (하이커 그라운드),kpop_landmark,,,,,,,,37.5685891,126.9818622,,,,not_found,short_kor,,월요일: 휴무일 | 화요일: 오전 10:00 ~ 오후 8:00 | 수요일: 오전 10:00 ~ 오후 8:00 | 목요일: 오전 10:00 ~ 오후 8:00 | 금요일: 오전 10:00 ~ 오후 8:00 | 토요일: 오전 10:00 ~ 오후 8:00 | 일요일: 오전 10:00 ~ 오후 8:00,,https://english.visitkorea.or.kr/svc/sp/hikr,,,False,,,,02-729-9498
POI_ed7cba5a8b,Cheonggyecheon Berlin Plaza (청계천 베를린 광장),tourist_spot,,,,,,,,37.5676888,126.9869924,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,,,,False,,,,
POI_f9c6f99127,Heunginjimun (Dongdaemun) (흥인지문),history,,,,,,,,37.5710717,127.0096571,,,,not_found,short_kor,,월요일: 24시간 영업 | 화요일: 24시간 영업 | 수요일: 24시간 영업 | 목요일: 24시간 영업 | 금요일: 24시간 영업 | 토요일: 24시간 영업 | 일요일: 24시간 영업,,http://tour.jongno.go.kr/tour/tour/indvdlz/view.do?nttId=27088,,,False,,,,02-2148-4166
POI_fdd230052f,Dongdaemun Design Plaza (DDP) (동대문디자인플라자),tourist_spot,,,,,,,,37.5665256,127.0092236,,,,not_found,short_kor,,월요일: 오전 10:00 ~ 오후 8:00 | 화요일: 오전 10:00 ~ 오후 8:00 | 수요일: 오전 10:00 ~ 오후 8:00 | 목요일: 오전 10:00 ~ 오후 8:00 | 금요일: 오전 10:00 ~ 오후 8:00 | 토요일: 오전 10:00 ~ 오후 8:00 | 일요일: 오전 10:00 ~ 오후 8:00,,https://ddp.or.kr/,,,False,,,,02-2153-0000
POI_b859a9c737,Gyeongbokgung Palace (경복궁),history,,,,,경복궁,서울특별시 종로구 사직로 161 (세종로),,37.5760836609,126.9767375783,126508.0,12.0,http://tong.visitkorea.or.kr/cms/resource/98/3487598_image2_1.jpg,success,exact_kor,,"[1월~2월/11월~12월]<br>
09:00~17:00 (입장마감 16:00)<br>
[3월~5월/9월~10월]<br>
09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)","매주 화요일 <br>※ 단, 정기휴일이 공휴일 및 대체공휴일과 겹칠 경우에는 개방하며, 그 다음의 첫 번째 비공휴일이 정기휴일임",https://royal.khs.go.kr/,['en'],success,True,,,,02-3700-3900
