poi_id,poi_name,poi_type,address,lat,lng,description,vs_title,vs_addr,vs_tel,vs_lat,vs_lng,vs_content_id,vs_content_type,vs_firstimage,step2_status,step2_match_type,vs_admission_fee,vs_use_time,vs_holiday,vs_homepage,vs_foreign_languages,step2_detail_status,vs_matched,vs_admission_fee_text,vs_admission_fee_value,vs_admission_fee_free,vs_phone
POI_00e6dbfab5,Space K Seoul (스페이스K 서울),museum,,,,,스페이스K 서울,서울특별시 강서구 마곡중앙8로 32 (마곡동),,37.5611466793,126.8309874014,2782732.0,14.0,http://tong.visitkorea.or.kr/cms/resource/45/3589045_image2_1.jpg,success,exact_kor,"- 성인(20세이상) 8,000원<br>- 청소년(8~19세) 5,000원<br>- 미취학 3,000원<br>- 일반 단체 5,000원<br>- 청소년 단체 4,000원",,,https://www.spacek.co.kr/,['en'],success,True,"- 성인(20세이상) 8,000원<br>- 청소년(8~19세) 5,000원<br>- 미취학 3,000원<br>- 일반 단체 5,000원<br>- 청소년 단체 4,000원",5000.0,False,
POI_62f3e6825f,LG Arts Center (LG아트센터),tourist_spot,,,,,LG아트센터 서울,서울특별시 강서구 마곡중앙로 136 (마곡동),,37.5653406087,126.8294429794,130289.0,14.0,http://tong.visitkorea.or.kr/cms/resource/23/3437423_image2_1.JPG,success,exact_kor,공연 별로 상이함,,,"공식 홈페이지 https://www.lgart.com
공식 인스타그램 https://www.instagram.com/lgartscenter/",,success,True,공연 별로 상이함,,False,
POI_000f9564e1,Gangseo Wetland Eco Park (강서습지생태공원),park,,,,,강서습지생태공원,서울특별시 강서구 양천로27길 279-23 (방화동),,37.5860879769,126.8171490732,809490.0,12.0,http://tong.visitkorea.or.kr/cms/resource/70/3526770_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://hangang.seoul.go.kr,,success,True,,,,
POI_6a3f32ada7,Magok Culture Street (마곡문화거리),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_bf393cd8fc,National Gugak Center (국립국악원),tourist_spot,,,,,국립국악원,서울특별시 서초구 남부순환로 2364,,37.4778373158,127.0088596528,130124.0,14.0,http://tong.visitkorea.or.kr/cms/resource/46/3540546_image2_1.jpg,success,exact_kor,공연 별로 상이함,,,https://www.gugak.go.kr,,success,True,공연 별로 상이함,,False,
POI_8ba9ecfcd6,National Gugak Museum (국립국악박물관),museum,,,,,국립국악박물관,서울특별시 서초구 남부순환로 2364 (서초동),,37.4784066973,127.0090512856,130125.0,14.0,http://tong.visitkorea.or.kr/cms/resource/74/3540474_image2_1.jpg,success,exact_kor,무료,,,http://www.gugak.go.kr,['en'],success,True,무료,0.0,True,
POI_3f9759d927,Baeknyeonok (백년옥),restaurant,,,,,백년옥,서울특별시 서초구 남부순환로 2407 (서초동),,37.4812481191,127.0137952186,2733856.0,39.0,http://tong.visitkorea.or.kr/cms/resource/37/2787337_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_d1a4fa79e8,Encore Kalguksu (앵콜칼국수),restaurant,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_7c2c4b5f36,Hangaram Art Museum (예술의전당 한가람미술관),museum,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_a76d2b2b4c,Seoul Arts Center (예술의전당),tourist_spot,,,,,예술의전당,서울특별시 서초구 남부순환로 2406 (서초동),,37.480484313,127.0134702692,129747.0,14.0,,success,exact_kor,공연 별로 상이함,,,http://www.sac.or.kr,,success,True,공연 별로 상이함,,False,
POI_4dbc1a9cbf,Seoul Calligraphy Art Museum (예술의전당 서울서예박물관),museum,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_d87b5ef9ff,Chungmuro Station (충무로역),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_aaf8c1a4a6,Seoul Namsan Gugakdang (서울남산국악당),tourist_spot,,,,,서울남산국악당,서울특별시 중구 퇴계로34길 28 (필동2가),,37.5597775194,126.9932865315,407057.0,14.0,http://tong.visitkorea.or.kr/cms/resource/62/3556862_image2_1.jpg,success,exact_kor,공연 별로 상이함,,,https://sgtt.kr/,['en'],success,True,공연 별로 상이함,,False,
POI_c96c149806,piknic (피크닉),museum,,,,,올림픽공원피크닉장,서울특별시 송파구 올림픽로 424 (방이동),,37.5206092598,127.1150682209,2761797.0,12.0,http://tong.visitkorea.or.kr/cms/resource/93/3467493_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://www.ksponco.or.kr/,['en'],success,True,,,,
POI_bf52c63502,Mangwon Station (망원역),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_cc9dfa4c84,Mangwon Market (망원시장),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_ad5845781d,Mangnidan Street (망리단길),street,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_b19318d1be,Digital Media City (디지털미디어시티),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_f0d3706968,Watch a K-POP performance (K-POP 공연 관람),kpop_landmark,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_7ce7a07aa4,Dongmyo Station (동묘앞역),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_f1478852ae,Dongmyo Flea Market (동묘벼룩시장),shopping,,,,,동묘벼룩시장,서울특별시 종로구 숭인동 102-8,,37.5732541699,127.0177144794,2765213.0,38.0,http://tong.visitkorea.or.kr/cms/resource/73/3571873_image2_1.jpg,success,exact_kor,,점포 별로 상이함,,https://korean.visitseoul.net,,success,True,,,,
POI_d9e46a39ee,Daehak-ro Retro Cafe (대학로 레트로 카페),cafe,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_15306fee25,Dongdaemun Design Plaza (동대문디자인플라자),tourist_spot,,,,,동대문디자인플라자(DDP),서울특별시 중구 을지로 281 (을지로7가),,37.566107632,127.0095709797,2470006.0,12.0,http://tong.visitkorea.or.kr/cms/resource/06/3539606_image2_1.jpg,success,exact_kor,,"10:00~20:00<br>
※ 프로그램에 따라 일부공간 탄력운영",1월 1일 / 설·추석 당일<br>※ 시설 별로 상이하므로 자세한 사항은 홈페이지 참조,http://www.ddp.or.kr,,success,True,,,,
POI_a0ad45fd30,Hongik Univ. (홍익대학교),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_1bf35cb5e1,Yeonnam-dong (연남동),street,,,,,연남동 공방거리,서울특별시 마포구 성미산로28길 18,,37.5623009774,126.9236205874,2500201.0,12.0,http://tong.visitkorea.or.kr/cms/resource/21/3550521_image2_1.jpg,success,exact_kor,,상시 개방,연중무휴,https://www.mapo.go.kr/site/culture,,success,True,,,,
POI_b6513a97fc,Gyeongui Line Book Street (경의선 책거리),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_7ced01ad30,Mangwon-dong (망원동),street,,,,,망원동즉석우동 본점,서울특별시 마포구 동교로 83 (망원동),,37.5543072392,126.9111663928,2842851.0,39.0,http://tong.visitkorea.or.kr/cms/resource/47/2842847_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_b3b1f9107a,Seoul World Cup Stadium (서울월드컵경기장),tourist_spot,,,,,서울월드컵경기장,서울특별시 마포구 월드컵로 240 (성산동),,37.5683414708,126.8972867075,131712.0,28.0,http://tong.visitkorea.or.kr/cms/resource/97/1805797_image2_1.jpg,success,exact_kor,,,,https://www.sisul.or.kr/open_content/worldcup/,,no_intro,True,,,,
POI_471caf584f,Haneul Park (하늘공원),park,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_8b1e915481,Jongno Area (종로구),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_2300d786eb,Euljiro Area (을지로),street,,,,,을지로 노가리골목,서울특별시 중구 을지로 129 을지로3가역 3호선,,37.5663295246,126.9926641809,2994062.0,12.0,http://tong.visitkorea.or.kr/cms/resource/53/2995253_image2_1.jpg,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,,,success,True,,,,
POI_ca7613fad6,National Museum of Modern and Contemporary Art (국립현대미술관),museum,,,,,국립현대미술관 덕수궁,서울특별시 중구 세종대로 99,,37.5657876002,126.9748047119,130173.0,14.0,http://tong.visitkorea.or.kr/cms/resource/04/2991504_image2_1.jpg,success,exact_kor,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,,,국립현대미술관 http://www.mmca.go.kr,['en'],success,True,관람료의 경우 전시에 따라 달라질 수 있음으로 자세한 안내는 전시 소개 페이지 참고<br>※ 덕수궁 관람료는 별도<br>※ 무료관람 : 수요일/토요일 야간개장 무료 관람 시간 (18:00~21:00) / 매월 마지막 수요일 문화가 있는 날,0.0,True,
POI_5e9e509cc1,Seongsu-dong (성수동),street,,,,,성수동 수제화거리,서울특별시 성동구 성수동2가 289-30,,37.5444526709,127.0572144762,2650231.0,12.0,http://tong.visitkorea.or.kr/cms/resource/78/2933778_image2_1.bmp,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,,,success,True,,,,
POI_cd0f9b574e,Lotte World (롯데월드),tourist_spot,,,,,레전드히어로즈 잠실롯데월드몰점,서울특별시 송파구 올림픽로 300 (신천동) 3층,,37.5141653654,127.1040749597,2946635.0,28.0,http://tong.visitkorea.or.kr/cms/resource/94/2947194_image2_1.jpg,success,exact_kor,,,,https://www.legendheroesjamsil.co.kr/,['en'],no_intro,True,,,,
POI_f5d81b299f,Lotte World Mall (롯데월드몰),shopping,,,,,레전드히어로즈 잠실롯데월드몰점,서울특별시 송파구 올림픽로 300 (신천동) 3층,,37.5141653654,127.1040749597,2946635.0,28.0,http://tong.visitkorea.or.kr/cms/resource/94/2947194_image2_1.jpg,success,exact_kor,,,,https://www.legendheroesjamsil.co.kr/,['en'],no_intro,True,,,,
POI_7958b0c8e2,Jamsil Hangang Park (잠실한강공원),park,,,,,잠실한강공원 잠실물놀이장,서울특별시 송파구 한가람로 65 (잠실동),,37.5176813118,127.0867514361,131318.0,28.0,,success,exact_kor,,,,https://hangang.seoul.go.kr,,success,True,,,,
POI_195a2b8e71,Gangnam Station (강남역),tourist_spot,,,,,케미스트릿 강남역 페스티벌,서울특별시 서초구 서초대로77길 17 (서초동) (BLOCK 77),02-554-9795,37.4996073141,127.0257686102,3383832.0,15.0,http://tong.visitkorea.or.kr/cms/resource/64/3553464_image2_1.jpg,success,exact_kor,,13:00~21:00,,https://blog.naver.com/chemistreet_gangnam,,success,True,,,,02-554-9795
POI_7482f4c1e2,The War Memorial of Korea (전쟁기념관),museum,,,,,전쟁기념관,서울특별시 용산구 이태원로 29,,37.5373270838,126.9784385198,130431.0,14.0,http://tong.visitkorea.or.kr/cms/resource/29/3465929_image2_1.JPG,success,exact_kor,무료,,,"전쟁기념관 http://www.warmemo.or.kr 
국가보훈처 현충시설 정보 서비스 http://mfis.mpva.go.kr/",['en'],success,True,무료,0.0,True,
POI_b4f9e4e4d5,Itaewon (이태원),street,,,,,명동에서 이태원까지 서울의 낭만을...,,,37.5635547287,126.9860954133,1951234.0,25.0,http://tong.visitkorea.or.kr/cms/resource/59/705259_image2_1.jpg,success,exact_kor,,,,,['en'],success,True,,,,
POI_da7791a694,Hannam-dong (한남동),street,,,,,한남동감자탕,서울특별시 용산구 대사관로 73 (한남동),,37.5334391449,127.0061833246,2855434.0,39.0,http://tong.visitkorea.or.kr/cms/resource/27/2855427_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_03722f571a,Gyeongnidan-gil (경리단길),street,,,,,경리단길,서울특별시 용산구 이태원동 210-65,,37.538452116,126.987515439,2930839.0,12.0,http://tong.visitkorea.or.kr/cms/resource/85/3568185_image2_1.jpg,success,exact_kor,,상시 개방,,,,success,True,,,,
POI_a102e1b607,Baekbeom Square Park (백범광장공원),park,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_a0768d29ad,Hangang Parks (한강공원),park,,,,,광나루한강공원,서울특별시 강동구 선사로 83-106 (암사동) 83-106,,37.5500198634,127.1222639517,250252.0,12.0,http://tong.visitkorea.or.kr/cms/resource/11/3393811_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://hangang.seoul.go.kr/,,success,True,,,,
POI_5cab1e0f0c,Bugak Skyway (북악스카이웨이),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_54fb0e1c79,Seonyudo Park (선유도공원),park,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_40d10159a8,Times Square Yeongdeungpo (타임스퀘어 영등포),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_a2778bc843,63 Building (63빌딩),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_189dcdd58b,Bongeunsa Temple (봉은사),history,,,,,,,,,,,,,not_found,,,,,,['en'],,False,,,,
POI_de2be064ea,CALT (도심공항터미널),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_3429df0f15,Samcheong-dong (삼청동),street,,,,,삼청동 코리아 게스트하우스,서울특별시 종로구 삼청로4길 12-1 (화동),,37.5821136107,126.982025814,2588198.0,32.0,,success,exact_kor,,,,https://blog.naver.com/korea2000a,,success,True,,,,
POI_f3e301217f,Namsan Cable Car (남산케이블카),tourist_spot,,,,,남산케이블카,서울특별시 중구 소파로 83,,37.556997122,126.9841041137,128776.0,12.0,http://tong.visitkorea.or.kr/cms/resource/50/3590450_image2_1.jpg,success,exact_kor,,"10:00~23:00<br>
※ 자세한 사항은 전화문의 요망",연중무휴,http://www.cablecar.co.kr,['en'],success,True,,,,
POI_8340e3f30c,Coex Mall (CALT) (코엑스몰),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_42ee6d7801,Hongik Univ. Station (AREX) (홍대입구역),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_d8373a8103,Traditional Markets (전통시장),street,,,,,고분다리전통시장,서울특별시 강동구 구천면로34길 8 (천호동),,37.5424098057,127.1316577579,2741571.0,38.0,http://tong.visitkorea.or.kr/cms/resource/31/3571731_image2_1.jpg,success,exact_kor,,점포 별로 상이함,,https://blog.naver.com/millkyk0,,success,True,,,,
POI_61b0d68598,Korean Food One-day Class (한식 원데이클래스),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_bc5437d2ae,K-Star Road (K스타로드),kpop_landmark,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_ddc33c4312,Amore Store Seongsu (아모레성수),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_e7a497d205,Apgujeong (압구정),street,,,,,닭으로가 압구정본점,서울특별시 강남구 언주로172길 55,,37.5270376893,127.0384194597,2870139.0,39.0,http://tong.visitkorea.or.kr/cms/resource/24/2870124_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_f64080c1bc,Dosan Park (도산공원),park,,,,,갓포아키 도산공원점,서울특별시 강남구 도산대로45길 8-3 쿠키빌딩,,37.5230742215,127.0362419924,2869782.0,39.0,http://tong.visitkorea.or.kr/cms/resource/72/2869772_image2_1.jpg,success,exact_kor,,,,https://instagram.com/kappo_akii?igshid=mahyywysqynq,,success,True,,,,
POI_4e8ef3bc7d,Gyeongui Line Forest Park (경의선 숲길),park,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_cb7d22d055,Changdeokgung Palace and Secret Garden (창덕궁과 후원),history,,,,,창덕궁과 후원 [유네스코 세계유산],서울특별시 종로구 율곡로 99 (와룡동),,37.5777031595,126.9902446339,127642.0,12.0,http://tong.visitkorea.or.kr/cms/resource/03/3092503_image2_1.jpg,success,exact_kor,,"[2월~5월] 09:00~18:00 (입장마감 17:00)<br>
[6월~8월] 09:00~18:30 (입장마감 17:30)<br>
[9월~10월] 09:00~18:00 (입장마감 17:00)<br>
[11월~1월] 09:00~17:30 (입장마감 16:30)","매주 월요일<br>※ 단, 월요일이 공휴일인 경우 개방하며, 그 다음 첫 번째 평일에 휴관",https://royal.khs.go.kr,['en'],success,True,,,,
POI_29b922a518,Bukchon (북촌한옥마을),tourist_spot,,,,,북촌한옥마을,서울특별시 종로구 계동길 37 (계동),,37.5790529392,126.9867060298,126537.0,12.0,http://tong.visitkorea.or.kr/cms/resource/04/3304404_image2_1.jpg,success,exact_kor,,"10:00~17:00<br>
※ 방문 제한시간(특별관리지역(레드존) 방문 금지) : 17:00~익일 10:00",연중무휴,http://hanok.seoul.go.kr/,['en'],success,True,,,,
POI_8d5505e533,Seodaemun Prison History Hall (서대문형무소역사관),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_2453d6060a,Yongsan Park (용산공원),park,,,,,용산공원 부분개방부지,서울특별시 용산구 서빙고로 221,,37.5230622673,126.989199054,2783317.0,12.0,http://tong.visitkorea.or.kr/cms/resource/27/3535027_image2_1.jpg,success,exact_kor,,09:00~18:00 (입장마감 17:00),"매주 월요일 / 1월 1일 / 설·추석 당일<br>※ 단, 월요일이 공휴일인 경우 그 다음날 휴관",https://parkyongsan.kr/front/index.do,,success,True,,,,
POI_ab4f5135a4,Ichon Hangang Park (이촌한강공원),park,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_0969200639,Inwangsan Mountain (인왕산),nature,,,,,인왕산 더숲 초소책방,서울특별시 종로구 인왕산로 172 (옥인동),,37.5860072833,126.9642912092,2783334.0,39.0,http://tong.visitkorea.or.kr/cms/resource/91/3300891_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_3f9f3f95d3,Sejong Village Food and Culture Alley (세종마을 음식문화거리),street,,,,,세종마을 음식문화거리,서울특별시 종로구 자하문로1길 24 (체부동),,37.576569614,126.9710825243,2992822.0,12.0,http://tong.visitkorea.or.kr/cms/resource/62/3535062_image2_1.jpg,success,exact_kor,,점포별 상이,점포별 상이,,,success,True,,,,
POI_471b13e26b,Hongik Univ (홍익대학교),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_ac5d234aea,Daehak-ro Streets (대학로),street,,,,,대학로,서울특별시 종로구 대학로 104 (동숭동),,37.5805669329,127.0023878907,126534.0,12.0,http://tong.visitkorea.or.kr/cms/resource/22/3384822_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://tour.jongno.go.kr/tour/,,success,True,,,,
POI_ede17fd370,Yongma Land (용마랜드),tourist_spot,,,,,용마랜드,서울특별시 중랑구 망우로70길 118 (망우동),,37.5950643172,127.1049059157,2761437.0,12.0,,success,exact_kor,,"10:00~18:00<br>
※ 촬영 시 변동 가능성 있음",연중무휴,네이버 블로그 https://blog.naver.com/smartplaces네이버 카페 https://cafe.naver.com/yongmaland,,success,True,,,,
POI_2f726c16a0,Bukchon Hanok Village (북촌한옥마을),tourist_spot,,,,,북촌한옥마을,서울특별시 종로구 계동길 37 (계동),,37.5790529392,126.9867060298,126537.0,12.0,http://tong.visitkorea.or.kr/cms/resource/04/3304404_image2_1.jpg,success,exact_kor,,"10:00~17:00<br>
※ 방문 제한시간(특별관리지역(레드존) 방문 금지) : 17:00~익일 10:00",연중무휴,http://hanok.seoul.go.kr/,['en'],success,True,,,,
POI_f1effcd215,Choong Ang High School (중앙고등학교),tourist_spot,,,,,중앙고등학교,서울특별시 종로구 창덕궁길 164,,37.5841440162,126.986850317,252529.0,12.0,http://tong.visitkorea.or.kr/cms/resource/11/3573511_image2_1.jpg,success,exact_kor,,,,https://choongang.sen.hs.kr/,,success,True,,,,
POI_a4f440a131,Buam-dong (부암동),tourist_spot,,,,,과거와 현재의 시간이 겹쳐진 부암동길,,,37.5711257558,126.9685023578,1952975.0,25.0,http://tong.visitkorea.or.kr/cms/resource/14/572314_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_337d07ad32,Jongno (종로),tourist_spot,,,,,샤오바오우육면 종로본점,서울특별시 종로구 삼일대로17길 15 (관철동),,37.5691374236,126.9866396503,3094138.0,39.0,http://tong.visitkorea.or.kr/cms/resource/36/3094136_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_c83d0387f7,Euljiro (을지로),street,,,,,을지로 노가리골목,서울특별시 중구 을지로 129 을지로3가역 3호선,,37.5663295246,126.9926641809,2994062.0,12.0,http://tong.visitkorea.or.kr/cms/resource/53/2995253_image2_1.jpg,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,,,success,True,,,,
POI_d6154643d2,Sewoon Plaza (세운상가),tourist_spot,,,,,세운상가,서울특별시 종로구 청계천로 159 (장사동),,37.5693347773,126.9952555258,2553876.0,12.0,http://tong.visitkorea.or.kr/cms/resource/60/3569460_image2_1.jpg,success,exact_kor,,점포별 상이,점포별 상이,http://sewoonplaza.com/,,success,True,,,,
POI_a82c5df887,Yongsan Baekbin Railroad (용산 백빈건널목),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_9d9a2fb79a,Culture Station Seoul 284 (문화역서울 284),museum,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_39d9d119a6,Mullae Art Village (문래창작촌),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_2ead185203,Hanbok Rental (한복 대여),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_603ee76733,Ikseon-dong (익선동),street,,,,,익선동 한옥거리,서울시 종로구 익선동,,37.5737675037,126.9901419773,2946228.0,12.0,http://tong.visitkorea.or.kr/cms/resource/22/2947522_image2_1.jpg,success,exact_kor,,,,,,success,True,,,,
POI_5301f980ef,IFC Mall (IFC몰),shopping,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_ac5e0d55e2,The Hyundai Seoul (더현대 서울),shopping,,,,,더현대 서울,서울특별시 영등포구 여의대로 108 (여의도동),,37.5271495732,126.9273156868,2708109.0,38.0,http://tong.visitkorea.or.kr/cms/resource/37/2933437_image2_1.bmp,success,exact_kor,,- 월요일~목요일 10:30~20:00<br>- 금요일~일요일 10:30~20:30<br>- 식당가 10:30~22:00,,https://www.ehyundai.com,,success,True,,,,
POI_1b4c1ea36d,Garosu-gil (가로수길),street,,,,,신사동 가로수길,서울특별시 강남구 가로수길 23 (신사동),,37.5197049261,127.0227572041,987720.0,12.0,http://tong.visitkorea.or.kr/cms/resource/61/3566961_image2_1.jpg,success,exact_kor,,점포 별로 상이함,점포 별로 상이함,비짓서울 https://korean.visitseoul.net/index,,success,True,,,,
POI_8fab669d91,Apgujeong Select Shop (압구정 편집샵),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_5715cf6340,Starfield Coex Mall (스타필드 코엑스몰),shopping,,,,,스타필드 코엑스몰,서울특별시 강남구 영동대로 513 (삼성동),,37.5119175967,127.059217995,1984944.0,38.0,http://tong.visitkorea.or.kr/cms/resource/55/3081355_image2_1.jpg,success,exact_kor,,10:00~22:00,,http://www.starfield.co.kr/coexmall,,success,True,,,,
POI_972b74739a,Sindang-dong (신당동),street,,,,,서울 신당동 박정희 가옥,서울특별시 중구 다산로36가길 25 (신당동),,37.5615194612,127.0198701715,2764329.0,12.0,http://tong.visitkorea.or.kr/cms/resource/52/3467852_image2_1.jpg,success,exact_kor,,10:00~18:00,매주 월요일 / 1월1일 / 설·추석 기념 행사시(사전공지 예정),https://www.heritage.go.kr/,,success,True,,,,
POI_d867f8f607,Dongdaemun Market (동대문시장),shopping,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_1d9fa99f41,Hangang River Cruise (한강 유람선),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_91b430e118,Cheongdam-dong (청담동),street,,,,,마오 청담동점,서울특별시 강남구 도산대로56길 17 (청담동),,37.5220299758,127.0405582959,2867216.0,39.0,http://tong.visitkorea.or.kr/cms/resource/13/2867213_image2_1.JPG,success,exact_kor,,,,,,success,True,,,,
POI_25774895c6,Hongdae (홍대),street,,,,,내맘대로폰케이스 홍대점,서울특별시 마포구 와우산로19길 21 (서교동),,37.5512466761,126.9218988345,2946242.0,12.0,http://tong.visitkorea.or.kr/cms/resource/69/2947669_image2_1.jpg,success,exact_kor,,12:00~21:00,연중무휴,,,success,True,,,,
POI_dce594358a,Hangang Park (한강공원),tourist_spot,,,,,광나루한강공원,서울특별시 강동구 선사로 83-106 (암사동) 83-106,,37.5500198634,127.1222639517,250252.0,12.0,http://tong.visitkorea.or.kr/cms/resource/11/3393811_image2_1.JPG,success,exact_kor,,상시 개방,연중무휴,https://hangang.seoul.go.kr/,,success,True,,,,
POI_bbd38fabfe,Indoor Sports Park (실내스포츠파크),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_8cd9084fcc,Karaoke (노래방),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_0fba0cc5d2,Jjimjilbang (찜질방),tourist_spot,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_fb3b827bf9,Seoul Forest Cafe Streets (서울숲 카페거리),cafe,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_01f9b5d758,Seoul City Wall Hike (서울성곽길),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_6b6c3c68d0,A Meal after Outdoor Activity (야외활동 후 식사),restaurant,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_bb33e5d3a2,Sinchon Station (신촌역),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_81bc82cfd7,KPOP Dance One-day Class (K-POP 원데이 클래스),kpop_landmark,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_085097b48f,Hongdae Railroad Street (홍대 땡땡거리),street,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_eee0f0a8ec,Jazz Bars (재즈바),restaurant,,,,,,,,,,,,,not_found,,,,,,,,False,,,,
POI_911b1bb898,Anguk Station (안국역),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_168717234c,Insa-dong Culture Street (인사동 문화의 거리),street,,,,,인사동 문화의 거리,서울특별시 종로구 인사동,,37.5739535014,126.9850146618,132219.0,38.0,http://tong.visitkorea.or.kr/cms/resource/86/3571886_image2_1.jpg,success,exact_kor,,매장 별로 상이함,,http://www.hiinsa.com,['en'],success,True,,,,
POI_f0acda8b4c,Seoul Museum of Craft Art (서울공예박물관),museum,,,,,서울공예박물관,서울특별시 종로구 율곡로3길 4 (안국동),,37.5767003779,126.9835480508,2738571.0,14.0,http://tong.visitkorea.or.kr/cms/resource/87/3083687_image2_1.JPG,success,exact_kor,무료 (대관전시 유료 가능),,,https://craftmuseum.seoul.go.kr/main,['en'],success,True,무료 (대관전시 유료 가능),0.0,True,
POI_fdccc51ba3,Gyeongbokgung Station (경복궁역),tourist_spot,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_f43a5e069a,Sajikdan Altar (사직단),history,,,,,,,,,,,,,not_found,short_kor,,,,,,,False,,,,
POI_4ca76850e8,Hwanghakjeong Pavilion (황학정),history,,,,,황학정,서울특별시 종로구 사직로9길 15-32 (사직동),,37.5771000006,126.9651024987,1604450.0,12.0,http://tong.visitkorea.or.kr/cms/resource/31/3350631_image2_1.jpg,success,exact_kor,,10:00~17:00,매주 월요일 / 1월 1일 / 설·추석 당일,https://hwanghakjeong.org,['en'],success,True,,,,
